replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
780800,3.5409082e-07,3.8617878e-07,0.027708754,-0.027782742,0.014871726,-0.011935558,-0.06214592,-0.027849466,0.014814628,-0.011853778,-0.06253404,-0.02770852,0.014743233,-0.0119191045,-0.06175095,3.5409084e-07,8.5390036e-07,4.642453e-06,1.7822625e-11,3.8617878e-07,8.547354e-07,6.4725273e-06,1.09346546e-10,0.14285715,0.98974335,1.0,-1.0,780800,1562,500.0,0.0,500,500,2.5182471532707436e-05,0.00025209828857758893,0.004811217431182635,4.241051954068098e-15,0.01259123576635372,0.009929821811474903,0.03059045017459422,0.003890675976564715,0.137259672405101,0.9522941175272285,1.0,-1.0,5,0.01259123576635372,777500,1555,500.0,0.0,500,500,1.8328164612625185e-05,0.0001901686643190578,0.003550948341176674,1.3322676295501878e-15,0.009164082306312592,0.005498839325150031,0.018828394806577532,0.0025305829144478286,0.009164082306312592,0.005498839325150031,0.018828394806577532,0.0025305829144478286,0.14285715,0.98974335,1.0,-1.0,5,0.009164082306312592,0.011210156000743154,60.83691415300564,77.58772825499909,0.010240638999675866,0.0036766589983017184,3.181413723003061,141.6311835850065,39396.82165236092,310
783300,2.5643817e-07,1.7988793e-07,0.02650226,-0.026661005,0.01458899,-0.01181565,-0.07100402,-0.026556466,0.014600802,-0.011674913,-0.07080412,-0.026478428,0.0145345405,-0.011661817,-0.07095427,2.5643817e-07,4.1225138e-07,2.3923947e-06,7.0748407e-12,1.7988793e-07,2.7401663e-07,2.0798052e-06,3.8750128e-11,0.14285715,0.98974335,1.0,-1.0,783300,1567,500.0,0.0,500,500,1.5902352813918873e-05,0.00016883300592880515,0.0034290311639750826,3.68594044175552e-15,0.007951176406959432,0.002767017224160878,0.011712467980823692,0.004791767726684269,0.13763284263458306,0.9521385058793025,1.0,-1.0,5,0.007951176406959432,780000,1560,500.0,0.0,500,500,1.9207323616501297e-05,0.00021143516217445832,0.004804052285330352,1.5654144647214709e-15,0.009603661808250662,0.007348111957810913,0.02373916417859695,0.0034120383219036366,0.009603661808250662,0.007348111957810913,0.02373916417859695,0.0034120383219036366,0.14285715,0.98974335,1.0,-1.0,5,0.009603661808250662,0.01134352100052638,59.86439495100058,59.02462849600124,0.010507959996175487,0.003928455997083802,3.140719522998552,122.05552290699416,39518.878768776915,311
785800,4.4745312e-07,8.7658975e-07,0.026166843,-0.02623839,0.013478567,-0.012422108,-0.061958563,-0.026554208,0.013591693,-0.012650164,-0.06181986,-0.02602543,0.013398894,-0.012040097,-0.06122791,4.4745312e-07,8.923803e-07,6.3952893e-06,3.4425587e-13,8.7658964e-07,1.5869008e-06,1.0511947e-05,3.2767393e-09,0.14285715,0.98974335,1.0,-1.0,785800,1572,500.0,0.0,500,500,1.9514657593805428e-05,0.0002443888274650824,0.005727189373770514,1.9317880628477726e-15,0.009757328796902717,0.010529007968544363,0.030124928268065298,0.0020437583258909875,0.13692031202952107,0.9516756337805659,1.0,-1.0,5,0.009757328796902717,782500,1565,500.0,0.0,500,500,1.669003196500502e-05,0.0001894944516647524,0.004239429611715795,2.2648549702353196e-15,0.008345015982502505,0.00708876332422517,0.021847468138045466,0.0029466985222924226,0.008345015982502505,0.00708876332422517,0.021847468138045466,0.0029466985222924226,0.14285715,0.98974335,1.0,-1.0,5,0.008345015982502505,0.011398438997275662,59.31389949599543,57.9766646289936,0.010172890004469082,0.0037664010014850646,3.0656344939998235,120.38153634899209,39639.262026782904,312
788300,3.1852286e-07,6.5810684e-07,0.02463163,-0.024441121,0.012637826,0.007797709,-0.05951803,-0.024760514,0.012756513,0.0023682576,-0.060607087,-0.024339324,0.012533933,0.006882529,-0.05923834,3.1852286e-07,6.1763006e-07,3.695746e-06,6.1931796e-13,6.581068e-07,1.9140382e-06,2.0378646e-05,1.349193e-11,0.14285715,0.98974335,1.0,-1.0,788300,1577,500.0,0.0,500,500,5.823289588411193e-05,0.0005595388227172376,0.010707635268315863,1.120215031846783e-14,0.02911644794205598,0.02091031205696201,0.06684234365454016,0.013197573555837295,0.13717409595050672,0.9517380891522236,1.0,-1.0,5,0.02911644794205598,785000,1570,500.0,0.0,500,500,1.1493371750504933e-05,0.0001251913944220367,0.0026059847065826426,1.0880185641326535e-15,0.0057466858752524665,0.0034352451205606235,0.01225397051958413,0.0020835292782995676,0.0057466858752524665,0.0034352451205606235,0.01225397051958413,0.0020835292782995676,0.14285715,0.98974335,1.0,-1.0,5,0.0057466858752524665,0.011456931002612691,59.33181516800687,66.003906594,0.010297551998519339,0.0037433909965329804,3.192389052004728,128.55360868800926,39767.817352590915,313
790800,4.8209085e-07,3.2761812e-07,0.024324775,-0.024152368,0.014358516,-0.00010667456,-0.06841275,-0.024231084,0.014499079,0.0010950627,-0.06968106,-0.024358056,0.014498285,0.0004368371,-0.07056917,4.8209085e-07,1.2214996e-06,7.347743e-06,9.562663e-13,3.2761812e-07,8.235859e-07,6.638382e-06,8.4866e-12,0.14285715,0.98974335,1.0,-1.0,790800,1582,500.0,0.0,500,500,1.4565530924577477e-05,0.00013089358385469466,0.002847818809667402,4.385380947269368e-15,0.007282765462288741,0.0012354379929179573,0.009231212789896465,0.005613570260522609,0.13699816193880168,0.9521893051435575,1.0,-1.0,5,0.007282765462288741,787500,1575,500.0,0.0,500,500,1.1744471717342237e-05,0.0001904200704847769,0.007747106760032408,1.7208456881689926e-15,0.005872235858671112,0.005833157535109182,0.01737577990987697,0.0011440346162582284,0.005872235858671112,0.005833157535109182,0.01737577990987697,0.0011440346162582284,0.14285715,0.98974335,1.0,-1.0,5,0.005872235858671112,0.011132270003145095,56.894620103994384,56.052120756001386,0.01016173300013179,0.0036864479989162646,3.3409361309968517,116.31265744199482,39884.1315938619,314
793300,2.6808678e-07,2.5498184e-07,0.027878704,-0.027849276,0.014967646,-0.0057969815,-0.05944586,-0.028044667,0.01498214,-0.0042576953,-0.059260745,-0.02800156,0.014923833,-0.0052530495,-0.058726896,2.6808678e-07,4.7144889e-07,2.6821253e-06,2.1108115e-14,2.5498187e-07,4.7101506e-07,3.2582e-06,2.5184854e-12,0.14285715,0.98974335,1.0,-1.0,793300,1587,500.0,0.0,500,500,3.2038516358258615e-05,0.00029220194861515606,0.005474696390335355,8.548717289613705e-15,0.01601925817912931,0.006083909490644891,0.023530188353910395,0.006949943510289011,0.1371134970265798,0.9519596515289009,1.0,-1.0,5,0.01601925817912931,790000,1580,500.0,0.0,500,500,1.858975443281044e-05,0.00020847406681800927,0.004172356540443268,5.306866057708249e-15,0.009294877216405215,0.006278766642356458,0.017401640260757908,0.0031302075477129903,0.009294877216405215,0.006278766642356458,0.017401640260757908,0.0031302075477129903,0.14285715,0.98974335,1.0,-1.0,5,0.009294877216405215,0.017679903001408093,57.41697280399967,60.45375643000443,0.01066617900505662,0.0037937060042168014,3.259013272996526,121.16188229501131,40005.29506408091,315
795800,2.8792806e-07,2.8372145e-07,0.024673145,-0.02480108,0.012881233,-0.011370268,-0.063253365,-0.024840802,0.012906164,-0.010739882,-0.06354074,-0.024805171,0.012851427,-0.010551003,-0.06331641,2.8792806e-07,6.1683835e-07,4.1212784e-06,1.0042106e-12,2.8372145e-07,6.60437e-07,4.8340353e-06,5.8633653e-16,0.14285715,0.98974335,1.0,-1.0,795800,1592,500.0,0.0,500,500,1.979280701674113e-05,0.00020456577902305432,0.003908387883507458,2.153832667772804e-15,0.009896403508370562,0.0051673509699790635,0.01662851690110433,0.003147927177054174,0.13744449835554526,0.9519428139874418,1.0,-1.0,5,0.009896403508370562,792500,1585,500.0,0.0,500,500,2.963494526988209e-05,0.00033767194758445995,0.007113123953477585,2.9864999362416713e-15,0.014817472634941046,0.014300796969653891,0.04206941783021773,0.00231537945771443,0.014817472634941046,0.014300796969653891,0.04206941783021773,0.00231537945771443,0.14285715,0.98974335,1.0,-1.0,5,0.014817472634941046,0.011209586999029852,63.49417984199681,63.405724554999324,0.010276193999743555,0.004170902000623755,3.264631925994763,130.1901930059903,40135.486904601894,316
798300,3.0315272e-07,3.3775277e-07,0.024081323,-0.02411114,0.013080463,-0.0061332583,-0.06143161,-0.024117578,0.013049919,-0.0062446157,-0.061910253,-0.024312135,0.013127058,-0.0049074152,-0.06277665,3.0315272e-07,5.8163204e-07,3.2556318e-06,3.2408876e-12,3.377528e-07,8.534817e-07,6.620158e-06,8.988678e-11,0.14285715,0.98974335,1.0,-1.0,798300,1597,500.0,0.0,500,500,2.747638443181257e-05,0.0003848007132780647,0.008804068108718721,1.4876988529977098e-15,0.013738192215906294,0.019577450205662834,0.05269163451950287,0.002570137827878938,0.13720654122718887,0.9521679431698222,1.0,-1.0,5,0.013738192215906294,795000,1590,500.0,0.0,500,500,1.788228708690495e-05,0.0001815977023628393,0.003426753825107121,2.5646151868841118e-15,0.008941143543452483,0.004766575595651777,0.01681479654112595,0.003419167269832477,0.008941143543452483,0.004766575595651777,0.01681479654112595,0.003419167269832477,0.14285715,0.98974335,1.0,-1.0,5,0.008941143543452483,0.01161538500309689,55.21749515800184,58.31319246000203,0.010744065002654679,0.003949840000132099,3.279310678000911,116.83630758601066,40252.325026616905,317
800800,3.3566343e-07,3.032549e-07,0.024333362,-0.02455733,0.012443279,0.0014946079,-0.060315993,-0.024649274,0.012426317,0.0034802882,-0.060352027,-0.024615288,0.012538444,0.0025474993,-0.0602215,3.3566346e-07,8.9096665e-07,7.999439e-06,1.201173e-10,3.0325486e-07,8.667036e-07,7.0149113e-06,2.2232225e-12,0.14285715,0.98974335,1.0,-1.0,800800,1602,500.0,0.0,500,500,2.240547120922592e-05,0.0002307830918820723,0.004059059741426729,6.994405055138487e-16,0.011202735604612959,0.007423782891128902,0.02273790871417897,0.0028005517405712685,0.13739077605812694,0.9520649429289016,1.0,-1.0,5,0.011202735604612959,797500,1595,500.0,0.0,500,500,2.3659829704192926e-05,0.0002598824505646902,0.005588127463936988,1.3766765505351941e-15,0.011829914852096465,0.008382397081673668,0.026412081909051845,0.0012452909332862584,0.011829914852096465,0.008382397081673668,0.026412081909051845,0.0012452909332862584,0.14285715,0.98974335,1.0,-1.0,5,0.011829914852096465,0.011493029000121169,60.27889747299923,56.01334728599613,0.010328065996873192,0.0037422390014398843,3.0454965620010626,119.36330465499486,40371.6900488499,318
803300,3.0859047e-07,3.6168245e-07,0.024627967,-0.024739258,0.0137639055,-0.009249003,-0.064810455,-0.024855912,0.013906632,-0.006860438,-0.06489924,-0.024734903,0.013811407,-0.0071508386,-0.06419634,3.0859047e-07,6.454211e-07,4.4022922e-06,3.8912862e-10,3.616824e-07,8.937778e-07,7.838701e-06,1.37324535e-11,0.14285715,0.98974335,1.0,-1.0,803300,1607,500.0,0.0,500,500,2.907446459493564e-05,0.00031671594753152467,0.0060761087457406274,1.3766765505351941e-15,0.014537232297467825,0.013396830354779798,0.03712434588988089,0.0025187446971206397,0.1377430294249658,0.9520451255065898,1.0,-1.0,5,0.014537232297467825,800000,1600,500.0,0.0,500,500,3.347100393965445e-05,0.0003266878867482382,0.005789488139802124,5.17363929475323e-15,0.016735501969827222,0.007590136632105796,0.027115265381152314,0.007262939245770835,0.016735501969827222,0.007590136632105796,0.027115265381152314,0.007262939245770835,0.14285715,0.98974335,1.0,-1.0,5,0.016735501969827222,0.01129887600109214,59.78319287299382,58.91823239799851,0.01021745699836174,0.0038014390011085197,3.3150325499955215,122.04177559298842,40493.73349011489,319
805800,4.2204354e-07,4.2453826e-07,0.026140943,-0.026019046,0.0144066345,0.016730972,-0.06420216,-0.026338788,0.014482267,0.015312868,-0.06503223,-0.026267081,0.014407805,0.016892675,-0.063767344,4.220435e-07,6.652598e-07,3.5351193e-06,3.5954711e-12,4.245382e-07,1.0900193e-06,8.725649e-06,1.436776e-13,0.14285715,0.98974335,1.0,-1.0,805800,1612,500.0,0.0,500,500,3.341286558145798e-05,0.00033493222981298144,0.006167996713318891,1.1435297153639113e-15,0.016706432790728986,0.013156097653338137,0.041960094811814355,0.004131922849428421,0.13639173280213185,0.9518107361188778,1.0,-1.0,5,0.016706432790728986,802500,1605,500.0,0.0,500,500,2.7372692526933085e-05,0.00029697764430304264,0.006057244933407813,2.3314683517128287e-15,0.013686346263466553,0.011963225441982571,0.035982219478251275,0.0028192521567585098,0.013686346263466553,0.011963225441982571,0.035982219478251275,0.0028192521567585098,0.14285715,0.98974335,1.0,-1.0,5,0.013686346263466553,0.011631018998741638,56.1958908440065,60.01615803399909,0.010069896001368761,0.003752358999918215,3.3424029829984647,119.57990513500408,40613.314998049886,320
808300,4.392344e-07,4.2516794e-07,0.021799043,-0.021967646,0.011537612,-0.00934994,-0.059169363,-0.021850675,0.011548404,-0.010264371,-0.059670568,-0.021715954,0.011594401,-0.0093666585,-0.059136268,4.3923444e-07,1.6281942e-06,1.799176e-05,5.684342e-10,4.251679e-07,1.906814e-06,2.0257141e-05,1.8625688e-11,0.14285715,0.98974335,1.0,-1.0,808300,1617,500.0,0.0,500,500,4.558556259992432e-05,0.00043535364937346546,0.006930384824046121,2.486899575160351e-15,0.022792781299962168,0.013708641635775029,0.03994937683670369,0.003188417818884459,0.13766973544495983,0.9515785442940633,1.0,-1.0,5,0.022792781299962168,805000,1610,500.0,0.0,500,500,2.0389044996628383e-05,0.00021567089886072584,0.003789468330998802,1.4765966227514583e-15,0.010194522498314195,0.007146464375588922,0.02011989625573526,0.0026211556160958592,0.010194522498314195,0.007146464375588922,0.02011989625573526,0.0026211556160958592,0.14285715,0.98974335,1.0,-1.0,5,0.010194522498314195,0.011303245002636686,65.60433853799623,62.92522294999799,0.010082109998620581,0.003713616999448277,3.112015254002472,131.6666757139974,40744.98326250988,321
810800,2.4051985e-07,3.1852872e-07,0.022720467,-0.022517119,0.0124714365,-0.007461023,-0.06404511,-0.022781737,0.0124377515,-0.008174391,-0.06432844,-0.022680864,0.012440374,-0.008884537,-0.06388845,2.4051985e-07,5.7065023e-07,4.3093737e-06,1.3512463e-11,3.185287e-07,1.1192886e-06,1.1320711e-05,6.351201e-12,0.14285715,0.98974335,1.0,-1.0,810800,1622,500.0,0.0,500,500,3.0602923303626096e-05,0.0003072513706063216,0.005376770936614251,1.7319479184152444e-15,0.015301461651813047,0.01002290830953617,0.028322650611552088,0.0023338477527542183,0.13755004044008912,0.951659813472324,1.0,-1.0,5,0.015301461651813047,807500,1615,500.0,0.0,500,500,1.0321421316503564e-05,0.00010517082514782599,0.001827448307179036,1.3988810110276974e-15,0.0051607106582517845,0.002264608519555059,0.008197053289153784,0.002487845533801926,0.0051607106582517845,0.002264608519555059,0.008197053289153784,0.002487845533801926,0.14285715,0.98974335,1.0,-1.0,5,0.0051607106582517845,0.011353769004927017,58.113122577997274,56.68179431500175,0.01017471700470196,0.0036796309941564687,3.1720934210025007,117.99221843100531,40862.97713734989,322
813300,7.3508073e-07,6.6432335e-07,0.025566619,-0.025632028,0.0150801595,0.008713816,-0.063628025,-0.025504993,0.015053951,0.008661338,-0.063826256,-0.025574628,0.014980385,0.0033149233,-0.06373075,7.3508073e-07,2.7518684e-06,2.9148043e-05,3.17417e-10,6.643234e-07,2.8382356e-06,2.8584149e-05,3.7919792e-11,0.14285715,0.98974335,1.0,-1.0,813300,1627,500.0,0.0,500,500,2.970381042630622e-05,0.0003197559243396742,0.006480363737373197,2.6756374893466274e-15,0.014851905213153122,0.012258662763038655,0.03797796766400308,0.0035105118906595127,0.13680159319998264,0.9524626338621388,1.0,-1.0,5,0.014851905213153122,810000,1620,500.0,0.0,500,500,1.7044180594214104e-05,0.0001679845109021834,0.0028732646859834566,1.0214051826551441e-15,0.008522090297107057,0.004496680205799473,0.014219568277244379,0.0027324413548672146,0.008522090297107057,0.004496680205799473,0.014219568277244379,0.0027324413548672146,0.14285715,0.98974335,1.0,-1.0,5,0.008522090297107057,0.011460542998975143,56.148758047995216,68.82289047999802,0.010294332998455502,0.004234653002640698,3.225636735005537,128.22327479199885,40991.20227620189,323
815800,5.599013e-07,4.3366546e-07,0.023386605,-0.023156952,0.0125716245,-0.008198655,-0.062412255,-0.022898503,0.012419425,-0.009605175,-0.061444744,-0.02326269,0.012509951,-0.009887906,-0.06330565,5.5990137e-07,3.1186144e-06,3.358736e-05,9.560408e-12,4.3366546e-07,1.1348895e-06,1.16259935e-05,1.300382e-11,0.14285715,0.98974335,1.0,-1.0,815800,1632,500.0,0.0,500,500,3.2619400033395495e-05,0.0003158739317332744,0.005171197467669042,2.0317081350640365e-15,0.016309700016697744,0.007713585693817108,0.022821129781055684,0.0016484948233635678,0.13706894117368473,0.9519196536475902,1.0,-1.0,5,0.016309700016697744,812500,1625,500.0,0.0,500,500,3.644333035031978e-05,0.000358792449331767,0.007497584490433207,9.414691248821329e-15,0.018221665175159867,0.009288671553894729,0.03267556253055808,0.009378533898267856,0.018221665175159867,0.009288671553894729,0.03267556253055808,0.009378533898267856,0.14285715,0.98974335,1.0,-1.0,5,0.018221665175159867,0.011294346004433464,74.7873088349952,63.550414958001056,0.010161196005356032,0.003629049999290146,2.9347201970012975,141.29752858200663,41132.501661148905,324
818300,3.0125858e-07,2.817743e-07,0.023954067,-0.023911385,0.012557536,-0.0092851985,-0.05938083,-0.0236441,0.0124631375,-0.009572712,-0.05801248,-0.023868863,0.012507047,-0.00823542,-0.057582352,3.0125858e-07,8.2197397e-07,7.2374505e-06,1.2241458e-12,2.8177433e-07,4.780375e-07,2.5129489e-06,6.004086e-13,0.14285715,0.98974335,1.0,-1.0,818300,1637,500.0,0.0,500,500,3.782729653154996e-05,0.00038578604439697307,0.006661878937177335,1.8318679906315083e-15,0.01891364826577498,0.01344216297453889,0.04007558449696911,0.0024622093507986513,0.13734080942965454,0.9520364591040825,1.0,-1.0,5,0.01891364826577498,815000,1630,500.0,0.0,500,500,2.9241428074154523e-05,0.00033628941888218255,0.007355813591134664,4.196643033083092e-15,0.014620714037077265,0.012221698289947286,0.038153824567244685,0.004040440838012762,0.014620714037077265,0.012221698289947286,0.038153824567244685,0.004040440838012762,0.14285715,0.98974335,1.0,-1.0,5,0.014620714037077265,0.01144073700561421,65.14671398299834,64.51749363700219,0.010391904004791286,0.003735917001904454,3.3365615410002647,133.0263377190131,41265.52965678192,325
820800,8.461466e-07,1.6647341e-06,0.023161761,-0.023626193,0.014903448,0.061164852,-0.05417544,-0.023667237,0.015056038,0.064391896,-0.054320853,-0.023610335,0.014469145,0.053066596,-0.0543595,8.461466e-07,5.803602e-06,6.558175e-05,2.3385495e-12,1.6647339e-06,1.1520934e-05,0.00012826241,3.3169523e-11,0.14285715,0.98974335,1.0,-1.0,820800,1642,500.0,0.0,500,500,3.430678130188791e-05,0.0003729430610771091,0.007771211014473667,1.965094753586527e-15,0.017153390650943942,0.014504020578545851,0.0421918761552357,0.003695989920842322,0.1370408301819331,0.9517531073719959,1.0,-1.0,5,0.017153390650943942,817500,1635,500.0,0.0,500,500,1.7131970757186153e-05,0.0001716042126343382,0.002939274134631842,2.3869795029440866e-15,0.008565985378593075,0.002846587091320792,0.01226065686432373,0.004242426545339546,0.008565985378593075,0.002846587091320792,0.01226065686432373,0.004242426545339546,0.14285715,0.98974335,1.0,-1.0,5,0.008565985378593075,0.01149799700215226,57.47906820199569,83.80575112099905,0.010235203997581266,0.003811316993960645,3.3855799669981934,144.69594380798662,41410.22727844291,326
823300,3.2358696e-07,3.946523e-07,0.025760561,-0.025697958,0.013102611,-0.0068601104,-0.057081908,-0.025892796,0.013033538,-0.007085642,-0.058717772,-0.025916092,0.013222969,-0.007730566,-0.05813678,3.2358696e-07,6.5378794e-07,5.0849585e-06,1.7381264e-10,3.946523e-07,8.717797e-07,7.463607e-06,6.2962136e-13,0.14285715,0.98974335,1.0,-1.0,823300,1647,500.0,0.0,500,500,1.9946508380130722e-05,0.0002062645850330661,0.004481090719835246,6.195044477408374e-15,0.009973254190065369,0.0058921243810877155,0.02008489620303345,0.003996987940694812,0.13765964469194067,0.9530869887467464,1.0,-1.0,5,0.009973254190065369,820000,1640,500.0,0.0,500,500,3.731848494277086e-05,0.00039754299366743606,0.00929671273109045,2.253752739989068e-15,0.018659242471385423,0.012796820026199786,0.040219666871359,0.0019020573152762742,0.018659242471385423,0.012796820026199786,0.040219666871359,0.0019020573152762742,0.14285715,0.98974335,1.0,-1.0,5,0.018659242471385423,0.011542982996616047,63.860283715999685,57.33185266699729,0.01013894499919843,0.005116411004564725,3.3539834299954236,124.57291815199278,41534.8017934999,327
